create_time,breath_line,heart_line,signal_intensity
2025/06/22 19:06:50,0.0144339,0.0627937,41.7635
2025/06/22 19:06:51,-0.0144481,0.0699508,41.8801
2025/06/22 19:06:52,-0.0377804,-0.0971393,42.9325
2025/06/22 19:06:53,0.0236308,-0.0818799,44.3704
2025/06/22 19:06:54,0.0288706,0.0333109,45.3056
2025/06/22 19:06:55,0.00196579,-0.00540174,45.9261
2025/06/22 19:06:56,-0.00103644,-0.00546481,47.1263
2025/06/22 19:06:57,-0.00758874,0.00147996,47.6694
2025/06/22 19:06:58,-0.00359094,0.0108144,47.7343
2025/06/22 19:06:59,-0.00389773,-0.0043082,47.0081
2025/06/22 19:07:00,-0.00219005,0.00438071,46.0923
2025/06/22 19:07:01,0.000725817,-0.00814632,45.3336
2025/06/22 19:07:02,0.00474033,-0.0361157,44.2804
2025/06/22 19:07:03,-0.00120828,-0.0282131,42.5598
2025/06/22 19:07:04,0.00115884,0.0126892,40.8414
2025/06/22 19:07:05,0.00271855,-0.0171373,38.9268
2025/06/22 19:07:06,0.000549262,0.012715,37.4898
2025/06/22 19:07:07,1.01458e-05,0.0124311,36.7337
2025/06/22 19:07:08,0.00213976,-0.320533,36.7231
2025/06/22 19:07:09,5.60284e-06,-0.0154128,36.6058
2025/06/22 19:07:10,0.0309825,0.204379,36.9083
2025/06/22 19:07:11,0.0288573,0.0948224,37.1343
2025/06/22 19:07:12,-0.00435412,-0.00787159,37.1397
2025/06/22 19:07:13,-0.0153561,-0.0738,36.5617
2025/06/22 19:07:14,-0.00346466,0.0295113,36.7557
2025/06/22 19:07:15,-0.0055229,-0.0344477,37.3482
2025/06/22 19:07:16,0.00301931,-0.0739561,37.5151
2025/06/22 19:07:17,-0.00248187,-0.0215354,37.5634
2025/06/22 19:07:18,0.0552518,-0.263386,37.2662
2025/06/22 19:07:19,-0.0205851,-0.100854,37.5119
2025/06/22 19:07:20,-0.0307898,0.0247691,37.1188
2025/06/22 19:07:21,-0.00640021,0.0234476,36.9606
2025/06/22 19:07:22,-0.0138569,0.146458,37.3588
2025/06/22 19:07:23,0.0152484,-0.0874921,38.1466
2025/06/22 19:07:24,0.000474259,0.0592532,38.5636
2025/06/22 19:07:25,0.00652341,-0.0127434,38.6965
2025/06/22 19:07:26,-0.000389444,0.0722978,39.0193
2025/06/22 19:07:27,-0.00142913,-0.0356945,39.2147
2025/06/22 19:07:28,-0.0254031,0.0877644,38.9415
2025/06/22 19:07:29,0.00846808,0.00638401,39.1699
2025/06/22 19:07:30,0.0140476,-0.00409322,40.0014
2025/06/22 19:07:31,0.00650723,-0.0544289,40.5824
